quantity tons,customer,status,product_ref
41.18803972822577,188,1,28
450.80417781466184,188,1,9
83.8049488899829,188,1,9
258.91014031206015,188,1,9
252.6072875469046,188,1,9
82.67723191965803,217,0,2
651.6304501637046,188,1,8
3.247525491543943,188,1,8
78.68269882423728,217,0,2
154.6324006845928,188,1,8
8.111161251662118,188,1,8
7.588869111456177,188,1,8
3.637807426228208,188,1,23
302.13138677401275,188,1,23
155.11742423732613,188,1,23
7.968967676122037,188,1,23
25.877561183351112,95,1,23
46.24718483335558,188,1,23
200.2764803432781,188,1,14
45.39966297152311,997,1,23
59.862420632166,682,1,9
15.361561787520406,1072,1,2
50.998564631887106,682,1,9
18.000122309142654,1072,1,2
256.8183350465706,682,1,9
13.133767254670545,1072,1,2
657.8864040931746,682,1,9
22.540959947123852,1072,1,2
157.96983677265058,209,1,23
21.215576651110784,209,1,23
13.602477174009064,1072,1,2
23.089390281043208,209,1,23
26.656610788604958,209,1,23
17.773169422335773,1072,1,2
50.58465689617282,209,1,23
41.90836752378472,209,1,23
22.57422237592673,1072,1,2
109.37711618787986,209,1,23
57.153102680431005,209,1,23
14.071150348014399,1072,1,2
23.881426745648714,209,1,23
40.76187874848161,753,1,8
24.674344083108974,209,1,23
17.93750219383208,1072,1,2
503.1565484147339,209,1,23
144.53609441343949,753,1,8
28.907303494107303,209,1,23
15.66854600999986,1072,1,2
54.543046176394846,209,1,23
9.058495477472366,753,1,8
57.2227411776626,209,1,23
19.736802444111767,1072,1,2
28.022179007325303,209,1,23
71.11145447954667,753,1,8
73.30119946190537,209,1,23
13.117818047809088,1072,1,2
10.207207552432596,753,1,8
22.52052266871332,1072,1,2
27.350097530315445,755,1,21
31.328717284874113,753,1,8
30.97857906946097,755,1,21
37.36371991294558,1072,1,2
26.580670160483997,755,1,21
13.479565960416169,753,1,8
33.16918781504361,1072,1,2
23.65796833344519,753,1,8
140.08804460200275,1072,1,2
32.70624026483153,753,1,8
57.64576811350069,1072,1,2
8.886791688065776,753,1,8
212.95667294310775,1072,1,2
61.60852162851768,753,1,8
17.24630812376091,763,0,2
19.14882255630586,1072,1,2
17.308088935800978,763,0,2
3.503366996625941,753,1,8
10.951509273468716,763,0,2
19.223675789545176,1072,1,2
14.665818723432283,763,0,2
114.85572419987045,753,1,8
21.19327682528912,217,1,8
16.78299590928579,1072,1,2
26.035930440125906,1002,0,2
31.794059701454096,753,1,8
26.026557977351935,1002,0,2
49.1432150411026,552,0,7
103.09301793623844,1022,1,21
4.31204261981466,753,1,8
156.96623930137275,1022,1,21
52.84710248776183,113,1,8
77.95532430269817,88,1,5
27.458515173242883,753,1,8
5.317655830298019,536,0,9
152.81135787933897,113,1,8
47.47226136294532,753,1,8
203.60823115389775,113,1,8
44.801561056721916,753,1,8
106.77093672860477,113,1,8
33.26046962795973,265,1,5
25.69564467549865,753,1,8
63.73700836614578,265,1,5
207.10856330864297,113,1,8
34.73304218474674,265,1,5
35.69442057524549,753,1,8
39.91697953104404,265,1,5
51.495315817894834,113,1,8
125.82651001325709,265,1,5
11.943373560073608,753,1,8
18.690106673504047,753,1,8
32.31819598514432,753,1,8
26.281830805833007,225,0,8
509.4791176981785,682,1,5
25.921593715410395,225,0,8
7.04232518344276,753,1,8
33.47891196435959,225,0,8
32.95891026307673,225,0,8
13.486307599826597,753,1,8
16.632280060185767,682,1,5
86.56627619055914,753,1,8
16.984931880693633,682,1,5
31.047956980424807,753,1,8
15.655064628619101,682,1,5
80.65090297120368,753,1,8
19.716403483255807,682,1,23
24.13326918898728,753,1,8
17.618937923056876,682,1,23
7.208735740316282,753,1,8
30.181013466003186,753,1,8
15.218969077996451,682,1,23
17.81904560870957,412,1,5
40.20374845607441,753,1,8
12.69102124796147,691,1,2
66.20692039062638,682,1,23
17.28869613517645,691,1,2
16.553370456734633,753,1,8
17.778570691219493,691,1,2
64.13592903506346,682,1,23
16.300089535148064,691,1,2
25.751516050063966,753,1,8
12.144329824679751,691,1,2
39.202297152067885,682,1,23
14.516557670790432,691,1,2
9.944069574209358,753,1,8
10.962623695493674,691,1,2
33.19350578188517,682,1,23
15.584036212299877,691,1,2
33.63618813465965,753,1,8
14.374556678794193,691,1,2
142.56447303213014,682,1,23
8.61721341869177,691,1,2
77.98799141583271,753,1,8
14.19551183212536,691,1,2
142.6010091949138,682,1,23
10.77462027978415,691,1,2
181.97520261624064,753,1,8
14.879122257462381,691,1,2
10.43274940188742,691,1,2
12.400915128642122,753,1,8
12.663713728459284,691,1,2
195.5922291461976,682,1,23
17.943343638372852,691,1,2
8.05423272055184,753,1,8
13.939817859564567,691,1,2
14.143923051403883,691,1,2
60.643941570767545,753,1,8
13.785614678863128,691,1,2
259.6762308875614,682,1,23
9.826362360614134,691,1,2
29.672206491638995,753,1,8
9.693523860055084,691,1,2
18.24022413754265,691,1,2
60.43052790267349,753,1,8
18.23366237377919,691,1,2
141.23746991345223,682,1,23
9.688426680242541,691,1,2
36.024197493466716,753,1,8
17.3140153414636,691,1,2
9.086496329603326,691,1,2
57.364409470781084,753,1,8
9.090587997657552,691,1,2
57.94935452067169,682,1,23
14.807393034126054,691,1,2
22.54333533023915,753,1,8
13.683077993097523,691,1,2
21.498569229458205,1072,1,2
15.794168979885749,691,1,2
113.09176500369766,753,1,8
10.9778863266778,691,1,2
15.781697524261386,1072,1,2
16.481823887817466,691,1,2
55.32459144018443,753,1,8
14.030733269096723,691,1,2
5.8538765485528295,199,1,21
15.925834246799447,691,1,2
102.61700047040864,753,1,8
13.253547125190487,691,1,2
13.705469348934928,199,1,21
17.257540479166714,691,1,2
6.621439908960074,753,1,8
13.145646524163084,691,1,2
5.708631517796913,199,1,21
15.761976128522841,691,1,2
5.263239611502369,753,1,8
17.355167348600443,691,1,2
6.164543830608986,199,1,21
12.171021162523324,691,1,2
26.891664884296883,753,1,8
16.329311565205845,691,1,2
42.12729618417313,199,1,21
15.064639800857826,691,1,2
89.43577380638429,753,1,8
13.948997501307437,691,1,2
10.57416798626975,199,1,21
11.129504705321974,691,1,2
11.730711921009213,753,1,8
10.167668302878317,691,1,2
56.71699141429194,199,1,21
12.659568802722177,691,1,2
31.44329603482418,753,1,8
13.187461088167403,691,1,2
107.61937858945107,199,1,21
14.736631687801774,691,1,2
1627.0596367057203,753,1,8
10.94057310556961,691,1,2
7.5729326140363264,199,1,21
11.959534894489646,691,1,2
1767.9295551391663,753,1,8
16.33210262262272,691,1,2
6.483662711591914,199,1,21
13.066264948985467,691,1,2
4.485127188108011,753,1,8
11.92978634585657,691,1,2
11.918355943820604,199,1,21
16.410516721257004,691,1,2
4.238515892637588,753,1,8
17.38781779135302,691,1,2
15.5860518128977,199,1,21
8.63285451609747,691,1,2
10.529173873102602,753,1,8
11.896933093638005,691,1,2
6.884396474690648,199,1,21
11.856072790709327,691,1,2
4.956622921517166,753,1,8
9.870491885265592,691,1,2
12.974897228293393,199,1,21
12.692364876389714,691,1,2
5.873375738468085,753,1,8
13.368361753441576,691,1,2
15.413069187176145,199,1,21
14.930148505363622,691,1,2
54.84867982964034,753,1,8
17.94516651609783,691,1,2
11.360196926504274,199,1,21
15.69554952545139,691,1,2
94.96499878039675,753,1,8
13.124418520268858,691,1,2
12.752340826771109,199,1,21
9.151904135599572,691,1,2
28.783802587310205,753,1,7
10.366766108373568,691,1,2
9.571098882242577,199,1,21
30.038996618794087,691,1,2
5.067050722299023,753,1,7
7.396821107594585,199,1,21
12.087184819686824,753,1,7
7.384853119578708,131,1,9
8.23859675089458,199,1,21
3.386219671520485,131,1,9
10.968192087082937,753,1,7
3.7565068783238953,131,1,9
7.613738080690317,199,1,21
3.490146281760782,131,1,9
33.517295347436715,753,1,7
6.690396525211926,131,1,9
9.849803154040282,199,1,21
8.100639017798919,131,1,9
7.745756379568795,753,1,7
4.7127497199790485,131,1,9
13.165845402245086,199,1,21
2.0476110301789685,131,1,9
22.973662034038252,753,1,7
6.413575201446901,131,1,9
11.677151534836742,199,1,21
3.52440198474301,131,1,9
7.661779160425185,753,1,7
1.581226628029263,131,1,9
6.246179718706036,199,1,21
8.412062575715792,131,1,9
75.94848248186301,753,1,7
6.930699642093026,131,1,9
31.6244909228746,199,1,21
1.614650678556143,131,1,9
7.048113572262571,753,1,7
8.099945224371437,131,1,9
14.187921799366462,199,1,21
6.673622376074453,131,1,9
26.375660918065872,753,1,7
2.706486412016459,131,1,9
13.553154960315482,199,1,21
5.687258973630267,131,1,9
9.085900678745453,753,1,7
1.8479461423525771,131,1,9
11.197642361844437,199,1,21
1.628706045567114,131,1,9
4.397583757777707,753,1,7
10.29243054677056,131,1,9
12.912739002426294,199,1,21
1.1027946646656361,131,1,9
6.011476393325042,753,1,7
1.419098888517005,131,1,9
6.770774256017243,199,1,21
7.291097283218652,131,1,9
30.23526973974526,753,1,7
1.702734988456236,131,1,9
9.465796843563858,199,1,21
7.637651074665606,131,1,9
11.805064042153763,753,1,7
5.309093578568294,131,1,9
8.602893374085106,199,1,21
4.766001600720251,131,1,9
11.962981700599816,753,1,7
4.584004433469741,131,1,9
15.184343783913882,199,1,21
8.245772555269776,131,1,9
7.617531683766436,753,1,7
6.564573021216244,131,1,9
8.734037552034266,199,1,21
3.2769022121688005,131,1,9
18.56261340734401,753,1,8
10.598043759937328,131,1,9
6.104894648362254,199,1,21
10.400512117748981,131,1,9
25.57912872284413,753,1,7
7.720849414748997,131,1,9
13.91556701031539,199,1,21
8.846856571152854,131,1,9
5.816324922992289,753,1,8
10.580074532982923,131,1,9
1.291283078297186,480,1,0
0.868056367957604,131,1,9
150.84693483522787,169,1,8
3.7167199945409113,131,1,9
1.7530448560651781,480,1,0
8.307900629567703,131,1,9
59.62152062131733,169,1,8
8.432931256724489,131,1,9
159.292436653707,480,1,0
3.2494904590412226,131,1,9
66.29867618376326,169,1,8
5.584356236173345,131,1,9
8.377406620336545,619,1,0
1.068865157424058,131,1,9
77.81033574471259,169,1,8
120.88057659966637,131,1,9
10.31218549379499,619,1,0
1.381178682560879,131,1,9
0.9928048905504729,169,1,8
6.483919585329934,131,1,9
3.693474156622015,619,1,0
3.5686671472179325,131,1,9
75.90635470380774,169,1,8
4.595141980744751,131,1,9
10.466189879030846,619,1,0
8.042561498319042,131,1,9
78.19767280008276,169,1,8
7.613264052451857,131,1,9
6.15897955371491,619,1,0
10.169514869419341,131,1,9
609.306083659041,169,1,8
62.34853102936756,131,1,9
4.717564850858963,619,1,0
5.467088229453689,131,1,9
207.42945772356651,169,1,8
76.28606280395596,131,1,9
9.374996669688883,619,1,0
4.964084404279891,131,1,9
107.29131204391845,169,1,8
2.0380757070219335,131,1,9
23.485467393144837,619,1,0
8.023573111073619,131,1,9
105.16806030762412,169,1,8
10.276500716075796,131,1,9
2.503390845841521,619,1,0
3.878866784256952,131,1,9
101.8863038767178,169,1,8
0.9715426954387509,131,1,9
6.160782212426244,619,1,0
5.779136565136773,131,1,9
157.03938311526284,169,1,8
8.432977971866105,131,1,9
10.080034876931059,619,1,0
5.19057338067326,131,1,9
153.34283993377608,169,1,8
1.449407436772848,131,1,9
10.419999728621079,619,1,0
8.87495158910592,131,1,9
200.86871588642165,169,1,8
5.12679650215752,131,1,9
1.007728864649493,619,1,0
6.4866565655000405,131,1,9
203.0588537170752,169,1,8
6.101092706450763,131,1,9
4.487710791707597,619,1,0
9.843278080725746,131,1,9
703.2433504098291,169,1,8
4.702487019901574,131,1,9
21.049139830691875,619,1,0
4.9234652906215475,131,1,9
209.03574063856456,169,1,8
3.349257284292329,131,1,9
10.82429857134955,619,1,0
5.148618140390212,131,1,9
104.09373037499245,169,1,8
1.374346895779384,131,1,9
7.367810448969372,619,1,0
4.7774099393544365,131,1,9
57.92319335684462,169,1,8
2.5101490932737383,131,1,9
9.37483225399708,619,1,0
5.198881071631878,131,1,9
155.62391994948655,169,1,8
5.1100646630057645,131,1,9
8.290000429704577,619,1,0
5.520109412273645,131,1,9
101.53330476477207,169,1,8
1.447282722049821,131,1,9
3.225392810189302,619,1,0
5.418164754315021,131,1,9
71.0948610185111,169,1,8
6.517663596392657,131,1,9
8.048111386851001,619,1,0
1.2796372034690209,131,1,9
83.21135195343251,169,1,8
1.183712344713243,131,1,9
5.672911569251783,619,1,0
5.367907895296708,131,1,9
88.05357306329418,169,1,8
10.198904714496413,131,1,9
2.3178108758921994,619,1,0
1.3745019051129281,131,1,9
153.80978411668772,169,1,8
9.416209126858904,131,1,9
4.82551049555198,213,1,5
5.6878915139703485,131,1,9
56.46581290683784,169,1,8
6.188646330106923,131,1,9
610.382031683047,213,1,5
50.67031832655078,131,1,9
159.95440284379677,169,1,8
4.655679332758813,131,1,9
4.58172950808941,213,1,5
6.563617498198482,131,1,9
6.986725120317202,169,1,8
2.543557828200461,131,1,9
5.768167575647373,213,1,9
8.179052948795137,131,1,9
27.954840839662808,169,1,8
5.341074623888894,131,1,9
3924.556490424726,213,1,9
7.922952686750096,131,1,9
105.72493355958534,169,1,8
1.624823841278853,131,1,9
0.842806710550454,213,1,9
5.359166431523913,131,1,9
68.99522201461475,169,1,8
50.832409658370835,131,1,9
9.520909114407704,213,1,23
4.639267961713718,131,1,9
3.926545134667012,169,1,8
2.366782493635892,131,1,9
0.374840866746593,213,1,23
10.61931787361348,131,1,9
136.22180498399734,169,1,8
9.761598560164886,131,1,9
301.4213585263099,213,1,23
8.750661503114525,131,1,9
25.482470286499662,169,1,8
4.850843664656673,131,1,9
16.054006090750498,199,1,2
8.449124283842625,131,1,9
49.09008790835159,169,1,8
6.89322671778539,131,1,9
12.602435277192516,199,1,2
313.1535057483424,131,1,9
34.07362965452681,169,1,8
6.305912534717349,131,1,9
45.526120264027504,199,1,2
5.625366863882891,131,1,9
43.45850853952557,169,1,8
2.151130703665808,131,1,9
9.719973827726658,199,1,2
6.644145117058145,131,1,9
4.922685936586802,131,1,9
14.595206170059543,199,1,2
10.570734657186724,131,1,9
64.96339169355147,169,1,8
8.568717411938989,131,1,9
10.440974634249278,199,1,2
5.99718148631643,131,1,9
25.481700678755924,169,1,8
4.736056375380506,131,1,9
14.738908991125827,199,1,2
1.502955096258584,131,1,9
100.4180759072635,169,1,8
10.66128772169151,131,1,9
128.44803419410292,199,1,2
1.5911219166844242,131,1,9
62.968302757359496,169,1,8
2.834828715236746,131,1,9
15.207151013990105,199,1,2
4.212940852863906,131,1,9
48.31032580063956,169,1,8
6.683910299960491,131,1,23
15.613294289905133,199,1,2
3.6485645576365697,131,1,23
60.35798150159122,169,1,8
7.235128253758054,131,1,23
7.567092267804291,199,1,2
3.480237119991437,131,1,23
51.85127239132301,169,1,8
37.180905259658765,131,1,23
65.03643078506815,199,1,2
36.43004568197723,131,1,23
47.27298950110928,169,1,8
29.56313230109482,131,1,23
14.480558844600317,199,1,2
42.760078394065204,131,1,23
114.98395732218613,169,1,8
4.868867023673146,131,1,23
13.388189141983904,199,1,2
37.28966178291233,131,1,23
61.5536825456383,169,1,8
16.54009953757351,199,1,2
30.508422671082876,944,0,23
9.864302417273136,131,1,23
14.204348100588465,199,1,2
10.417109873321957,131,1,23
32.581753099235065,944,0,23
7.32797470016534,131,1,23
7.631467632849243,199,1,2
34.36730326073884,944,0,23
14.436673587240387,199,1,2
25.87459653205821,944,0,23
9.799373838435145,199,1,2
31.35328312026101,944,0,23
7.5803226459731174,199,1,2
16.039527768647773,222,1,8
9.548421699548864,199,1,2
14.518679308608927,222,1,8
11.870909710382621,199,1,2
15.517113834728816,222,1,8
7.150266917245012,199,1,2
218.33207731554387,222,1,8
15.061138475622917,199,1,2
163.82118377134543,222,1,8
9.533180577260186,199,1,2
18.100391125977485,222,1,8
12.401816114320647,199,1,2
21.880109089742476,222,1,8
10.47891748065781,199,1,2
18.36194406764133,222,1,8
11.095602402719784,199,1,2
20.502560700311545,222,1,8
10.0797569449479,199,1,2
13.781385539396577,222,1,8
6.881433850100032,199,1,2
21.64830802153339,222,1,8
11.503083174303736,199,1,2
28.584626497454487,222,1,23
11.990622187470175,199,1,2
24.689645142986983,222,1,23
35.8934456088492,199,1,2
25.112719803234043,222,1,23
11.732091406269781,199,1,2
93.38703354164277,222,1,23
9.424976136891146,199,1,2
123.83171386982785,222,1,23
35.962344840827356,199,1,2
27.13803899139088,222,1,23
7.517979124161521,199,1,2
131.03036889835585,222,1,23
8.595246755610049,199,1,2
106.89918270869228,222,1,23
13.96594234395728,199,1,2
98.80814695756617,222,1,23
11.537727569429686,199,1,2
103.7635807950432,222,1,23
10.25563074526583,199,1,2
107.11602846230845,222,1,23
12.946563001206147,199,1,2
28.069624960108932,222,1,23
14.253346156040942,199,1,2
147.16199365298453,222,1,23
12.748381985021723,199,1,2
30.636040078264585,222,1,23
9.058243597530804,199,1,2
32.157428691441595,222,1,23
12.267121660114478,199,1,2
31.0875319894277,222,1,23
12.63107534704062,199,1,2
29.25699142591393,222,1,23
13.14880894251634,199,1,2
32.47928148388666,222,1,23
9.546369166983949,199,1,2
27.475520676258974,222,1,23
8.784555717966706,199,1,2
27.189884006899295,222,1,23
11.305474479140077,199,1,2
26.595608527329002,222,1,23
15.768113140037753,199,1,2
29.56600737986803,222,1,23
15.974414432477387,199,1,2
24.47418211813808,222,1,23
13.599725179897327,199,1,2
32.736077341468416,222,1,23
10.843724883071692,199,1,2
25.904676993659834,222,1,23
11.032933774814978,199,1,2
29.408519824825106,222,1,23
8.215900927779026,199,1,2
26.861431224554646,222,1,23
13.53981848229508,199,1,2
23.573213985254718,222,1,23
9.409403878195427,199,1,2
30.243381953128843,222,1,23
8.644701950760734,199,1,2
25.20887482440057,222,1,23
8.882577263291864,199,1,2
28.20805024142796,222,1,23
57.48186079926236,199,1,2
33.02844277470358,222,1,23
11.215307904201065,199,1,2
28.21167903283676,222,1,23
108.00976814647835,97,0,21
24.37685441746315,222,1,23
150.7877967954203,97,0,21
28.00912225329559,222,1,23
29.8539531541889,150,1,8
30.471549108747695,199,0,21
43.00189878126108,150,1,8
48.049362521223294,150,1,8
66.25859167256039,150,1,8
9.06257351416027,85,1,5
4.360634579900561,85,1,5
203.16997387239113,150,1,8
8.475717779298693,85,1,28
153.42410773524193,150,1,8
5.937219409980625,85,1,28
63.8904751128145,150,1,8
76.2507854137625,85,1,9
28.683307857994933,85,1,9
63.40591940533264,169,1,21
307.4295262130305,85,1,9
20.41613575274011,169,1,21
0.49632037014280506,85,1,9
157.9848512436147,169,1,21
2.5278001827928334,85,1,8
103.68459864783547,169,1,21
1.805337153222083,85,1,8
4.5795543573429125,280,1,2
8.102534690063164,85,1,23
3.6521804024335243,919,1,2
6.679053693517661,85,1,23
2.889227876027285,919,1,2
0.701278215762098,85,1,23
6.680973959646922,919,1,2
3.544726887476866,85,1,23
3.803327867118234,919,1,2
7.482920502310474,85,1,14
2.7003059853130273,919,1,2
2.801763519642334,919,1,2
6.884905110575362,85,1,5
2.5761423636174854,919,1,2
4.278603396582554,85,1,5
3.9134603455036308,919,1,2
3.379148821249032,85,1,28
9.247284927996219,919,1,2
0.658461022442912,85,1,28
4.072613212457452,919,1,2
125.19111553262292,85,1,9
6.664850190333933,919,1,2
56.294399205794704,85,1,9
6.151266247057516,919,1,2
480.29907366268765,85,1,9
4.430749937586414,919,1,2
3.5568225189067872,85,1,9
8.292443289132445,919,1,2
0.730612684397375,85,1,8
6.041312778189065,919,1,2
2.5349622025984493,85,1,8
2.766605849348458,919,1,2
2.53929200052827,85,1,23
2.76626118548065,919,1,2
3.697440943876875,85,1,23
3.9773331176508804,919,1,2
2.1070839480186603,85,1,23
9.041500393871036,919,1,2
8.157846539980241,85,1,23
8.18116777058039,919,1,2
5.880123700098895,85,1,14
5.652830712904947,919,1,2
1722.40865206491,274,1,5
4.719655837982098,919,1,2
4.7046553971448715,274,1,5
2.2610141208131362,919,1,2
2604.093833113845,274,1,28
7.181439604772811,919,1,2
2.2940226196044424,274,1,28
7.4117519305227315,919,1,2
9.129487357028298,274,1,29
34.034375305663126,919,1,2
1800.6284058824099,274,1,9
0.473721552513638,919,1,2
2.3771627892782368,274,1,9
6.082200969573002,919,1,2
6.489935978008846,274,1,9
3.577979095014207,919,1,2
4.23207792322259,274,1,9
9.753577686335626,919,1,2
10.336293114572126,274,1,9
3.803604027552199,919,1,2
10003.24215013989,274,1,8
2.144789092959994,919,1,2
1.862260014037799,274,1,8
4.601140473651358,919,1,2
7.408810697088541,274,1,8
7.492681084464772,919,1,2
7.306811086439903,274,1,8
9.815008498029385,919,1,2
10.223990971178413,274,1,23
1.4411823658069238,919,1,2
5004.2901668143995,274,1,23
5.204638361298311,919,1,2
1805.018864401508,274,1,23
6.595368672183187,919,1,2
7.93931528654741,274,1,23
5.18337530242142,919,1,2
8.381219636668853,274,1,23
2.327906445720557,919,1,2
553.9023090984732,274,1,21
4.512768943861426,919,1,2
2.2717427473694842,274,1,21
6.1439165610913875,919,1,2
26.452876844244802,1063,0,8
1.9509453439126432,919,1,2
26.636770356355523,1063,0,8
7.772553989174183,919,1,2
58.09980845269925,154,0,21
5.249223540188433,919,1,2
55.37080583366001,154,0,21
0.163922575113752,919,1,2
32.13889642984561,919,1,2
25.56564119447587,608,0,2
8.878307631086322,919,1,2
8.346399119374082,919,1,2
7.192131719074693,919,1,2
2.11158018726694,919,1,2
3.6572205946161733,919,1,2
105.80466059491158,438,0,8
52.32423073893578,919,1,2
307.7753599058431,213,0,21
0.526495827742495,919,1,2
159.58739094490934,213,0,21
33.855753032654206,919,1,2
109.30697106512372,634,0,6
33.31863384084416,919,1,2
302.07447813424506,264,0,8
2.6475183176651824,919,1,2
807.9674410290811,729,0,5
53.731679096084704,274,1,5
18.32514757040419,274,1,5
148.00737157868838,128,0,2
3.9951475587891663,274,1,28
145.08939012787113,128,0,2
5.541280649763638,274,1,28
897.3843052241137,274,1,29
0.150112853751757,274,1,9
27.46196580776272,274,1,9
0.9852456523427311,274,1,9
4.839979262695252,274,1,9
25.420417159147636,836,1,2
927.0130979965581,274,1,9
104.25099296906133,274,1,8
53.29693554107966,412,1,21
8504.388539528882,274,1,8
29.518007876870637,521,1,5
108.23076357092027,274,1,8
309.4676713758002,874,1,5
8.569768789043593,274,1,8
309.12006573463896,874,1,5
63.76138803091099,274,1,23
305.56083533702923,874,1,5
2806.6675956070467,274,1,23
301.24316466169705,874,1,5
882.7977970039594,274,1,23
600.8007048707769,874,1,9
4.8080685927669204,274,1,23
603.7127823835795,874,1,9
156.65266595287184,274,1,23
307.20747829036475,874,1,23
458.5378077345626,274,1,21
304.9719762713757,874,1,23
380.56891249304806,274,1,21
602.0156013769929,874,1,23
29.279439907125596,952,1,7
36.176815834616235,785,1,9
141.1200570865644,164,1,4
56.27208337985077,301,1,21
212.13729562475427,164,1,4
33.73058603658571,301,0,21
135.83207811634233,164,1,4
53.41185348094677,301,0,21
28.18420937116278,265,1,23
30.197406445731566,265,1,23
27.11907076837261,265,1,23
32.691031759687235,265,1,23
94.01934825129034,788,1,8
91.37109412357857,788,1,8
90.64386852909223,788,1,8
37.30333410086297,788,1,8
37.33734378566718,788,1,8
37.98771103729608,788,1,8
39.63799039560267,788,1,8
105.88844425727923,58,1,21
129.7293583720391,58,1,21
106.82862635687835,58,1,21
107.57735853713164,58,1,21
50.31366151215484,58,1,21
34.32962836515556,58,1,21
30.83884385496537,58,1,21
32.02833080728879,58,1,21
26.968833815884402,58,1,21
31.499794121110174,58,1,21
31.08432773786236,58,1,21
28.17604042864511,58,1,21
29.78803666786142,58,1,21
113.32860407644522,58,1,21
109.18122571306401,58,1,21
104.89967880621158,58,1,21
100.28348397304913,58,1,21
51.63639865619264,58,1,21
30.902697325451733,58,1,21
53.50403069756015,58,1,21
53.84626066551176,58,1,21
34.29246866326475,58,1,21
30.10130349015499,58,1,21
28.605545978547266,58,1,21
28.97540378975272,58,1,21
32.64172618151224,58,1,21
32.753436483363494,58,1,21
55.90116156982772,58,1,21
32.35828798762551,58,1,21
33.254506873506465,58,1,21
134.5941779117907,58,1,21
56.62009382038009,58,1,21
56.14866042039256,58,1,21
156.57671126301997,58,1,21
20.348980464239965,58,1,21
205.9870943382573,58,1,21
105.00064606904118,58,1,21
94.24138689922333,826,0,7
78.87870918355482,241,1,23
28.950846586960274,241,1,23
29.816463422924606,241,1,23
588.7152173650104,118,0,21
229.39948489308068,118,0,21
28.92792337228341,255,1,7
64.64372656392396,255,1,7
68.88977495038077,255,1,7
66.09261599677492,255,1,7
164.76864026818492,255,1,7
167.96974721201275,255,1,7
204.976282395085,255,1,7
152.03931757685115,255,1,7
29.73641305592277,835,1,11
3.735132427931945,294,1,4
75.21535389246664,790,1,21
78.6546605750533,790,1,21
7.209439469495836,790,1,21
209.67757871675073,790,1,21
153.31244180625595,790,1,21
7.484775291804343,790,1,21
452.02352920474607,790,1,21
8.817522021063391,790,1,21
83.95898614749025,790,1,21
234.58411109213907,790,1,21
205.28658591184683,790,1,21
4.893327339747808,394,1,8
27.048256080546416,394,1,8
32.60577630493174,394,1,8
28.233569324607778,394,1,8
1.109050095507744,394,1,8
28.446359225420643,394,1,8
25.44842968985802,394,1,8
34.97035078871611,394,1,8
94.89192800425825,394,1,8
92.12885443335755,394,1,8
93.74370693188595,394,1,8
61.969989307834226,394,1,8
38.22605358040579,394,1,8
2.901252889921061,394,1,8
34.493184869951534,394,1,8
53.42349394708239,394,1,8
6.50280755042425,394,1,8
3.148399290761153,394,1,8
9.408658324142156,394,1,8
8.322877589222353,394,1,8
6.528991177752434,394,1,8
69.58391691137697,394,1,8
63.53088850000524,394,1,8
91.60302274107434,394,1,8
2.02569059029649,394,1,8
7.6396444380139785,394,1,8
35.6774687638123,394,1,8
52.20133129453748,394,1,8
1.506993210971547,394,1,8
9.426088780972462,394,1,8
8.860567462925387,394,1,8
0.43915954684149605,394,1,8
8.861447213536412,394,1,8
6.67897960680483,394,1,8
156.85716939688137,394,1,8
6.786124048386839,394,1,8
3.264959166341899,394,1,8
4.389321150686082,394,1,8
4.488580973226974,394,1,8
1.5165694331605613,394,1,8
6.361388565203815,394,1,8
1.698584034770142,394,1,8
7.645614695511117,394,1,8
5.120537401977452,394,1,8
3.1618383643548005,394,1,8
2.4804130034452863,394,1,8
1.400318821875597,394,1,8
7.750741151940059,394,1,8
4.0890489375885375,394,1,8
19.66669748684135,407,1,24
0.38939585107956004,536,0,19
5.684898408480253,536,0,19
3.9636909505378517,536,1,14
26.127656343208137,536,1,14
111.12491658695248,536,1,14
22.828702481699274,536,1,14
50.413635483667036,536,1,14
24.124788418584338,536,1,14
0.726272106408459,536,1,21
6.385480074099972,536,1,21
29.947226453187305,536,1,21
0.612954071666053,536,1,21
115.96445746678668,536,1,21
2.488199712541465,536,1,21
3.360051301621339,536,1,21
90.72499999008218,536,1,21
8.225574992348104,536,1,21
30.42537930848094,536,1,21
97.29470345566249,536,1,21
96.74576875563415,536,1,21
32.64545692480606,536,1,21
111.25392002677329,536,1,21
0.35767058419782305,536,1,21
100.86680821177393,536,1,21
449.51870966104605,536,1,21
76.05034869698797,536,1,21
20.564723481915333,536,1,21
398.62606526065696,536,1,21
208.5147579795957,536,1,21
27.976214795778294,536,1,21
182.56288618414828,536,1,21
5.887227963933473,536,1,21
3.425151757189747,536,1,21
27.447260215339696,536,1,21
27.131290261795918,536,1,21
2.213223576334303,536,1,21
5.458621182249833,536,1,21
5.544077569856281,536,1,21
27.039842591340438,536,1,21
25.193223539418494,536,1,21
3.744725822093425,536,1,21
6.439673172743799,536,1,21
4.075427408584324,536,1,21
3.0630803058344975,536,1,21
9.155698607632864,536,1,21
0.411346607877517,536,1,21
42.99618284228863,536,1,5
41.53661221489327,536,1,5
16.814728328529394,536,1,5
19.30979379784419,536,1,5
39.32586763429598,536,1,5
45.77913645800522,536,1,5
42.02704807981153,536,1,5
15.96968288608661,536,1,5
21.981302925149404,536,1,5
